message_id,raw_message,normalized_message,intent,product_raw,product_canonical,unit_raw,unit_canonical,location_raw,location_canonical,price,currency,quantity,product_span_start,product_span_end,location_span_start,location_span_end,language,noise_level,has_typos,has_abbreviations,market_area,state,product_category,price_period,is_bulk,season,data_source,confidence_label,reviewed_by_human,notes,source_name,source_url
msg_0232,compare abakaliki rice for Akure and other nearby market,compare local rice price between markets around Akure Market,QUERY,abakaliki rice,abakaliki rice,25kg bag,25kg bag,Akure,Akure Market,,,,8,22,27,32,pidgin,mild,False,False,Akure Market,Ondo,staple,,True,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0233,who sabi priz of mackerel for Bodija today,please how much is titus fish per kg in Bodija Market,QUERY,mackerel,titus fish,kg,kg,Bodija,Bodija Market,,,,17,25,30,36,pidgin,medium,True,True,Bodija Market,Oyo,protein,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0234,fresh pepper is 86300 per medium bag at Balogun today,rodo pepper is 86300 naira per medium bag in Balogun Market,SUBMIT_PRICE,fresh pepper,rodo pepper,medium bag,medium bag,Balogun,Balogun Market,86300,NGN,,0,12,40,47,english,none,False,False,Balogun Market,Lagos,vegetable,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0235,"won say red oil 1950 ni Yankura, can reduce?",can I get palm oil cheaper than 1950 naira per litre in Yankura Market,QUERY,red oil,palm oil,litre,litre,Yankura,Yankura Market,1950,NGN,,8,15,24,31,yoruba_mixed,mild,False,False,Yankura Market,Kano,oil,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0236,eggs na 6600 for crate at Utako 2day,eggs is 6600 naira per crate in Utako Market,SUBMIT_PRICE,eggs,eggs,crate,crate,Utako,Utako Market,6600,NGN,,0,4,26,31,pidgin,mild,False,True,Utako Market,Abuja,protein,2026-03,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0237,ibi wo ni rice foreign cheap near Bodija,compare foreign rice price between markets around Bodija Market,QUERY,rice foreign,foreign rice,bag,50kg bag,Bodija,Bodija Market,,,,10,22,34,40,yoruba_mixed,mild,False,False,Bodija Market,Oyo,staple,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0238,who sabi price of sorghum for Bodija today,please how much is sorghum per bag in Bodija Market,QUERY,sorghum,sorghum,bag,bag,Bodija,Bodija Market,,,,18,25,30,36,pidgin,mild,False,False,Bodija Market,Oyo,grain,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0239,se chicken laps wa ni Garki and price nko,please how much is chicken laps per carton in Garki Market,QUERY,chicken laps,chicken laps,carton,carton,Garki,Garki Market,,,,3,15,22,27,yoruba_mixed,mild,False,False,Garki Market,Abuja,protein,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0240,groundnut oil dey available for Mile 12?,is groundnut oil available in Mile 12 Market,QUERY,groundnut oil,groundnut oil,25 litres,25 litres,Mile 12,Mile 12 Market,70800,NGN,,0,13,32,39,pidgin,mild,True,False,Mile 12 Market,Lagos,oil,2026-01,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0241,horse mackerel na 8750 for kg at Ariaria today,kote fish is 8750 naira per kg in Ariaria Market,SUBMIT_PRICE,horse mackerel,kote fish,kg,kg,Ariaria,Ariaria Market,8750,NGN,,0,14,33,40,pidgin,mild,False,False,Ariaria Market,Abia,protein,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0242,"seller say spag 800 per pack for Abakaliki, too cost?",can I get spaghetti cheaper than 800 naira per pack in Abakaliki Market,QUERY,spag,spaghetti,pack,pack,Abakaliki,Abakaliki Market,800,NGN,,11,15,33,42,pidgin,mild,False,False,Abakaliki Market,Ebonyi,processed_food,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0243,mackerel na 6200 for kg at Jos today,titus fish is 6200 naira per kg in Jos Market,SUBMIT_PRICE,mackerel,titus fish,kg,kg,Jos,Jos Market,6200,NGN,,0,8,27,30,pidgin,mild,False,False,Jos Market,Plateau,protein,2026-04,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0244,azutara m groundnut oil 2500 per litre na Onitsha,groundnut oil is 2500 naira per litre in Onitsha Main Market,SUBMIT_PRICE,groundnut oil,groundnut oil,litre,litre,Onitsha,Onitsha Main Market,2500,NGN,,10,23,42,49,igbo_mixed,mild,False,False,Onitsha Main Market,Anambra,oil,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0245,update: epo pupa dey 2800 per litre Ariaria,palm oil is 2800 naira per litre in Ariaria Market,SUBMIT_PRICE,epo pupa,palm oil,litre,litre,Ariaria,Ariaria Market,2800,NGN,,8,16,36,43,pidgin,mild,False,False,Ariaria Market,Abia,oil,2026-01,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0246,ebe ka pepper di cheap near Dawanau,compare rodo pepper price between markets around Dawanau Market,QUERY,pepper,rodo pepper,medium bag,medium bag,Dawanau,Dawanau Market,,,,7,13,28,35,igbo_mixed,mild,False,False,Dawanau Market,Kano,vegetable,,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0247,se dawa wa ni Mile 12 and price nko,please how much is sorghum per bag in Mile 12 Market,QUERY,dawa,sorghum,bag,bag,Mile 12,Mile 12 Market,,,,3,7,14,21,yoruba_mixed,mild,False,False,Mile 12 Market,Lagos,grain,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0248,dawa na 36550 for bag at Balogun today,sorghum is 36550 naira per bag in Balogun Market,SUBMIT_PRICE,dawa,sorghum,bag,bag,Balogun,Balogun Market,36550,NGN,,0,4,25,32,pidgin,mild,False,False,Balogun Market,Lagos,grain,2026-01,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0249,bulk price for tomato small basket at Akure,please what is the bulk price of tomatoes per small basket in Akure Market,QUERY,tomato,tomatoes,small basket,small basket,Akure,Akure Market,,,,15,21,38,43,english,none,False,False,Akure Market,Ondo,vegetable,,True,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0250,is rice foreign avail at Ilorin today,is foreign rice available in Ilorin Market,QUERY,rice foreign,foreign rice,bag,50kg bag,Ilorin,Ilorin Market,,,,3,15,25,31,english,none,True,False,Ilorin Market,Kwara,staple,,False,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0251,se tomatoes wa ni Mile 12 and price nko,please how much is tomatoes per small basket in Mile 12 Market,QUERY,tomatoes,tomatoes,small basket,small basket,Mile 12,Mile 12 Market,,,,3,11,18,25,yoruba_mixed,mild,False,False,Mile 12 Market,Lagos,vegetable,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0252,mo ra kote 9550 per kg ni Ariaria,kote fish is 9550 naira per kg in Ariaria Market,SUBMIT_PRICE,kote,kote fish,kg,kg,Ariaria,Ariaria Market,9550,NGN,,6,10,26,33,yoruba_mixed,mild,False,False,Ariaria Market,Abia,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0253,ewa oloyin dey available for Yankura?,is brown beans available in Yankura Market,QUERY,ewa oloyin,brown beans,bag,bag,Yankura,Yankura Market,96500,NGN,,0,10,29,36,pidgin,mild,True,False,Yankura Market,Kano,staple,2026-03,True,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0254,horse mackerel na 8050 for kg at Utako today,kote fish is 8050 naira per kg in Utako Market,SUBMIT_PRICE,horse mackerel,kote fish,kg,kg,Utako,Utako Market,8050,NGN,,0,14,33,38,pidgin,mild,False,False,Utako Market,Abuja,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0255,priz of spag at Sabon Gari please,please how much is spaghetti per pack in Sabon Gari Market,QUERY,spag,spaghetti,pack,pack,Sabon Gari,Sabon Gari Market,,,10,8,12,16,26,english,medium,True,True,Sabon Gari Market,Kano,processed_food,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0256,can spaghetti be bought below 1150 at Onitsha,can I get spaghetti cheaper than 1150 naira per pack in Onitsha Main Market,QUERY,spaghetti,spaghetti,pack,pack,Onitsha,Onitsha Main Market,1150,NGN,10,4,13,38,45,english,none,False,False,Onitsha Main Market,Anambra,processed_food,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0257,mo ra chicken laps 44600 per carton ni Yankura,chicken laps is 44600 naira per carton in Yankura Market,SUBMIT_PRICE,chicken laps,chicken laps,carton,carton,Yankura,Yankura Market,44600,NGN,,6,18,39,46,yoruba_mixed,mild,False,True,Yankura Market,Kano,protein,2026-04,False,dry,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0258,update: albasa dey 1150 per kg Akure,onion bulb is 1150 naira per kg in Akure Market,SUBMIT_PRICE,albasa,onion bulb,kg,kg,Akure,Akure Market,1150,NGN,,8,14,31,36,pidgin,mild,False,False,Akure Market,Ondo,vegetable,2026-03,False,festive,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0259,how much is red oil per litre in Bodija,please how much is palm oil per litre in Bodija Market,QUERY,red oil,palm oil,litre,litre,Bodija,Bodija Market,2600,NGN,,12,19,33,39,english,none,False,False,Bodija Market,Oyo,oil,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0260,se local rice wa ni Garki and price nko,please how much is local rice per 25kg bag in Garki Market,QUERY,local rice,local rice,25kg bag,25kg bag,Garki,Garki Market,,,,3,13,20,25,yoruba_mixed,mild,False,False,Garki Market,Abuja,staple,,True,dry,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0261,onion bulb is 1250 per kg at Akure today,onion bulb is 1250 naira per kg in Akure Market,SUBMIT_PRICE,onion bulb,onion bulb,kg,kg,Akure,Akure Market,1250,NGN,,0,10,29,34,english,none,False,False,Akure Market,Ondo,vegetable,2026-03,False,dry,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0262,ina citta yafi cheap kusa da Wuse market,compare fresh ginger price between markets around Wuse Market,QUERY,citta,fresh ginger,kg,kg,Wuse market,Wuse Market,,,,4,9,29,40,hausa_mixed,mild,False,False,Wuse Market,Abuja,spice,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=COMPARE; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0263,can i price titus fish below 8850 at Ariaria,can I get titus fish cheaper than 8850 naira per kg in Ariaria Market,QUERY,titus fish,titus fish,kg,kg,Ariaria,Ariaria Market,8850,NGN,,12,22,37,44,pidgin,mild,False,False,Ariaria Market,Abia,protein,2026-04,False,harvest,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=NEGOTIATE; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0264,anyone see fresh new yam for Wuse market today,is yam available in Wuse Market,QUERY,new yam,yam,5 tubers,5 tubers,Wuse market,Wuse Market,11950,NGN,,17,24,29,40,pidgin,mild,False,False,Wuse Market,Abuja,tuber,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=AVAILABILITY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0265,bulk chicken laps carton nawa a Abakaliki,please what is the bulk price of chicken laps per carton in Abakaliki Market,QUERY,chicken laps,chicken laps,carton,carton,Abakaliki,Abakaliki Market,,,,5,17,32,41,hausa_mixed,mild,False,False,Abakaliki Market,Ebonyi,protein,,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0266,se sorghum wa ni Utako and price nko,please how much is sorghum per bag in Utako Market,QUERY,sorghum,sorghum,bag,bag,Utako,Utako Market,,,,3,10,17,22,yoruba_mixed,mild,False,False,Utako Market,Abuja,grain,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0267,fresh pepper is 89100 per medium bag at PH market today,rodo pepper is 89100 naira per medium bag in Port Harcourt Market,SUBMIT_PRICE,fresh pepper,rodo pepper,medium bag,medium bag,PH market,Port Harcourt Market,89100,NGN,,0,12,40,49,english,none,False,False,Port Harcourt Market,Rivers,vegetable,2026-04,False,rainy,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0268,na siya new yam 10800 per 5 tubers a Akure,yam is 10800 naira per 5 tubers in Akure Market,SUBMIT_PRICE,new yam,yam,5 tubers,5 tubers,Akure,Akure Market,10800,NGN,,8,15,37,42,hausa_mixed,mild,False,False,Akure Market,Ondo,tuber,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0269,bulk price for local rice 25kg bag at Sabon Gari,please what is the bulk price of local rice per 25kg bag in Sabon Gari Market,QUERY,local rice,local rice,25kg bag,25kg bag,Sabon Gari,Sabon Gari Market,18250,NGN,,15,25,38,48,english,none,False,False,Sabon Gari Market,Kano,staple,2026-01,True,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0270,price of rice foreign at Mile 12 please,please how much is foreign rice per 50kg bag in Mile 12 Market,QUERY,rice foreign,foreign rice,50kg bag,50kg bag,Mile 12,Mile 12 Market,,,,9,21,25,32,english,none,False,False,Mile 12 Market,Lagos,staple,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0271,price of groundnut oil at Ngbo please,please how much is groundnut oil per litre in Ngbo Market,QUERY,groundnut oil,groundnut oil,litre,litre,Ngbo,Ngbo Market,1700,NGN,,9,22,26,30,english,none,False,False,Ngbo Market,Ebonyi,oil,2026-01,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0272,update: macaroni dey 1100 per pack Wuse mkt,spaghetti is 1100 naira per pack in Wuse Market,SUBMIT_PRICE,macaroni,macaroni,pack,pack,Wuse mkt,Wuse Market,1100,NGN,,8,16,35,43,pidgin,mild,False,True,Wuse Market,Abuja,processed_food,2026-01,False,rainy,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=PRICE_REPORT; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0273,bulk price garri ijebu bag na Ilorin biko,please what is the bulk price of white garri per bag in Ilorin Market,QUERY,garri ijebu,white garri,bag,bag,Ilorin,Ilorin Market,,,,11,22,30,36,igbo_mixed,mild,False,False,Ilorin Market,Kwara,staple,,True,rainy,research_anchored_synthetic,high,False,"Price anchor from Channels_NBS_Mar2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",Channels_NBS_Mar2026,https://www.channelstv.com/2026/05/07/consumers-pay-more-as-prices-of-eggs-beans-local-rice-others-rise-in-march/amp/
msg_0274,bulk price for fresh tomato small basket at Sabon Gari,please what is the bulk price of tomatoes per small basket in Sabon Gari Market,QUERY,fresh tomato,tomatoes,small basket,small basket,Sabon Gari,Sabon Gari Market,22900,NGN,,15,27,44,54,english,none,False,False,Sabon Gari Market,Kano,vegetable,2026-01,True,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0275,how much if i wan buy millet in bag at Ilorin,please what is the bulk price of millet per bag in Ilorin Market,QUERY,millet,millet,bag,bag,Ilorin,Ilorin Market,,,,22,28,39,45,pidgin,mild,False,False,Ilorin Market,Kwara,grain,,False,harvest,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=BULK_QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
msg_0276,how much is chicken laps per carton in Onitsha,please how much is chicken laps per carton in Onitsha Main Market,QUERY,chicken laps,chicken laps,carton,carton,Onitsha,Onitsha Main Market,,,,12,24,39,46,english,none,False,False,Onitsha Main Market,Anambra,protein,,False,festive,research_anchored_synthetic,high,False,"Price anchor from Nairametrics_Lagos_Apr2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",Nairametrics_Lagos_Apr2026,https://nairametrics.com/2026/04/26/lagos-food-prices-ease-in-april-2026-as-supply-improves-reversing-march-spike/
msg_0277,who sabi price of dawa for Abakaliki today,please how much is sorghum per bag in Abakaliki Market,QUERY,dawa,sorghum,bag,bag,Abakaliki,Abakaliki Market,,,,18,22,27,36,pidgin,mild,False,False,Abakaliki Market,Ebonyi,grain,,False,festive,research_anchored_synthetic,high,False,"Price anchor from BusinessDay_Jan2026; row text generated for WhatsApp NLU training. Use as training data, not live quote. Original intent=QUERY; v3 span recalculated against product_raw/location_raw.",BusinessDay_Jan2026,https://businessday.ng/news/article/food-prices-ease-for-staples-as-cooking-oils-climb-in-january/
